transaction_id,date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,unit_cost,discount_pct,revenue,cost,profit,payment_method,customer_segment
TXN23000,2024-06-28,ST01,Maple Street,Northeast,Home & Garden,Ceramic Vase,2,151.95,89.79,0.0,303.9,179.58,124.32,Debit Card,Returning
TXN4750,2023-04-21,ST02,Harborview,Northeast,Electronics,Bluetooth Speaker,2,453.35,347.0,0.0,906.7,694.0,212.7,Cash,New
TXN7640,2023-06-30,ST03,Sunset Plaza,West,Electronics,Bluetooth Speaker,2,779.45,627.93,10.0,1403.02,1255.86,147.16,Cash,New
TXN4634,2023-04-18,ST01,Maple Street,Northeast,Electronics,Tablet Case,3,129.44,110.38,10.0,349.5,331.14,18.36,Credit Card,VIP
TXN16552,2024-01-06,ST05,Magnolia Square,Southeast,Electronics,USB Hub,3,442.84,358.11,0.0,1328.52,1074.33,254.19,Credit Card,Returning
TXN20777,2024-05-07,ST04,Lakeview,Midwest,Groceries,Olive Oil,5,30.64,27.71,0.0,153.2,138.55,14.65,Cash,New
TXN16836,2024-01-16,ST03,Sunset Plaza,West,Home & Garden,Indoor Planter,2,243.05,152.24,0.0,486.1,304.48,181.62,Credit Card,Returning
TXN13927,2023-11-22,ST04,Lakeview,Midwest,Groceries,Granola Bars,1,36.97,33.36,0.0,36.97,33.36,3.61,Credit Card,Returning
TXN27736,2024-10-21,ST04,Lakeview,Midwest,Beauty,Shampoo Bottle,3,25.8,15.38,5.0,73.53,46.14,27.39,Cash,Returning
TXN22457,2024-06-16,ST01,Maple Street,Northeast,Home & Garden,Wall Clock,2,98.41,54.57,0.0,196.82,109.14,87.68,Credit Card,VIP
TXN3802,2023-03-26,ST06,Riverside,Southeast,Electronics,Tablet Case,2,601.26,531.15,0.0,1202.52,1062.3,140.22,Credit Card,Returning
TXN21430,2024-05-24,ST06,Riverside,Southeast,Electronics,Tablet Case,1,516.49,457.94,0.0,516.49,457.94,58.55,Credit Card,Returning
TXN8070,2023-07-09,ST01,Maple Street,Northeast,Home & Garden,Ceramic Vase,4,195.84,135.14,10.0,705.04,540.56,164.48,Mobile Payment,Returning
TXN11155,2023-09-24,ST02,Harborview,Northeast,Apparel,Baseball Cap,2,86.34,48.13,0.0,172.68,96.26,76.42,Mobile Payment,Returning
TXN14537,2023-12-03,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,1,129.78,88.52,0.0,129.78,88.52,41.26,Credit Card,VIP
TXN12389,2023-10-28,ST04,Lakeview,Midwest,Beauty,Sunscreen SPF50,2,19.7,11.01,15.0,33.48,22.02,11.46,Cash,VIP
TXN7882,2023-07-05,ST04,Lakeview,Midwest,Apparel,Baseball Cap,2,24.79,15.27,0.0,49.58,30.54,19.04,Cash,Returning
TXN24794,2024-08-05,ST05,Magnolia Square,Southeast,Groceries,Granola Bars,3,15.33,13.15,10.0,41.4,39.45,1.95,Credit Card,Returning
TXN3964,2023-04-01,ST02,Harborview,Northeast,Home & Garden,Ceramic Vase,2,112.85,70.92,0.0,225.7,141.84,83.86,Mobile Payment,Returning
TXN22780,2024-06-23,ST02,Harborview,Northeast,Electronics,Laptop Stand,3,243.82,213.53,0.0,731.46,640.59,90.87,Mobile Payment,VIP
TXN17260,2024-01-31,ST02,Harborview,Northeast,Groceries,Granola Bars,4,6.9,5.82,15.0,23.44,23.28,0.16,Debit Card,VIP
TXN16917,2024-01-19,ST05,Magnolia Square,Southeast,Electronics,Laptop Stand,1,236.96,178.44,5.0,225.11,178.44,46.67,Credit Card,New
TXN30321,2024-12-08,ST01,Maple Street,Northeast,Apparel,Cotton T-Shirt,3,53.7,33.88,0.0,161.1,101.64,59.46,Debit Card,New
TXN14794,2023-12-07,ST02,Harborview,Northeast,Electronics,Gaming Mouse,2,195.79,165.92,0.0,391.58,331.84,59.74,Credit Card,New
TXN24644,2024-08-02,ST03,Sunset Plaza,West,Electronics,Tablet Case,3,738.7,612.24,15.0,1883.7,1836.72,46.98,Debit Card,Returning
TXN9257,2023-08-05,ST04,Lakeview,Midwest,Groceries,Trail Mix,2,14.76,13.43,0.0,29.52,26.86,2.66,Debit Card,Returning
TXN19288,2024-03-30,ST04,Lakeview,Midwest,Home & Garden,Indoor Planter,1,237.24,160.35,0.0,237.24,160.35,76.89,Credit Card,Returning
TXN7071,2023-06-18,ST03,Sunset Plaza,West,Groceries,Pasta Pack,3,12.04,10.6,0.0,36.12,31.8,4.32,Debit Card,New
TXN17641,2024-02-11,ST06,Riverside,Southeast,Electronics,Gaming Mouse,2,282.52,245.97,0.0,565.04,491.94,73.1,Debit Card,New
TXN31036,2024-12-19,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,2,686.63,560.99,0.0,1373.26,1121.98,251.28,Debit Card,Returning
TXN27878,2024-10-25,ST06,Riverside,Southeast,Electronics,Wireless Earbuds,5,480.95,361.11,5.0,2284.5,1805.55,478.95,Credit Card,Returning
TXN26680,2024-09-22,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,1,64.06,31.69,20.0,51.25,31.69,19.56,Cash,Returning
TXN20472,2024-04-30,ST03,Sunset Plaza,West,Groceries,Granola Bars,1,32.13,28.1,0.0,32.13,28.1,4.03,Mobile Payment,Returning
TXN10004,2023-08-25,ST02,Harborview,Northeast,Home & Garden,Indoor Planter,3,68.44,44.59,0.0,205.32,133.77,71.55,Credit Card,New
TXN16784,2024-01-14,ST04,Lakeview,Midwest,Apparel,Denim Jacket,2,119.55,76.77,0.0,239.1,153.54,85.56,Debit Card,New
TXN2716,2023-02-28,ST04,Lakeview,Midwest,Groceries,Organic Coffee,6,14.66,13.47,0.0,87.96,80.82,7.14,Debit Card,Returning
TXN30188,2024-12-05,ST06,Riverside,Southeast,Apparel,Wool Sweater,3,39.44,20.2,0.0,118.32,60.6,57.72,Credit Card,Returning
TXN22389,2024-06-15,ST01,Maple Street,Northeast,Apparel,Denim Jacket,1,113.76,58.92,5.0,108.07,58.92,49.15,Cash,Returning
TXN19981,2024-04-18,ST01,Maple Street,Northeast,Groceries,Greek Yogurt,2,6.5,5.72,0.0,13.0,11.44,1.56,Mobile Payment,New
TXN27650,2024-10-19,ST03,Sunset Plaza,West,Beauty,Shampoo Bottle,7,25.36,15.59,0.0,177.52,109.13,68.39,Cash,Returning
TXN3544,2023-03-20,ST05,Magnolia Square,Southeast,Electronics,Gaming Mouse,1,642.73,542.09,0.0,642.73,542.09,100.64,Credit Card,New
TXN10434,2023-09-05,ST02,Harborview,Northeast,Groceries,Organic Coffee,2,19.32,16.18,5.0,36.7,32.36,4.34,Cash,New
TXN16711,2024-01-12,ST01,Maple Street,Northeast,Beauty,Shampoo Bottle,2,35.55,21.57,0.0,71.1,43.14,27.96,Debit Card,New
TXN10113,2023-08-28,ST02,Harborview,Northeast,Apparel,Baseball Cap,2,73.15,43.29,0.0,146.3,86.58,59.72,Mobile Payment,Returning
TXN23940,2024-07-18,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,1,195.19,115.0,0.0,195.19,115.0,80.19,Debit Card,Returning
TXN2420,2023-02-18,ST02,Harborview,Northeast,Beauty,Sunscreen SPF50,4,16.79,11.37,0.0,67.16,45.48,21.68,Cash,New
TXN30608,2024-12-13,ST01,Maple Street,Northeast,Home & Garden,Ceramic Vase,1,44.81,31.12,20.0,35.85,31.12,4.73,Credit Card,Returning
TXN5594,2023-05-12,ST02,Harborview,Northeast,Electronics,Smart Watch,4,770.17,669.15,0.0,3080.68,2676.6,404.08,Cash,New
TXN9626,2023-08-14,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,4,13.98,12.6,0.0,55.92,50.4,5.52,Credit Card,Returning
TXN31323,2024-12-24,ST02,Harborview,Northeast,Home & Garden,Garden Hose,1,117.71,86.14,10.0,105.94,86.14,19.8,Credit Card,VIP
TXN16245,2023-12-30,ST01,Maple Street,Northeast,Groceries,Olive Oil,2,2.04,1.79,0.0,4.08,3.58,0.5,Mobile Payment,Returning
TXN1312,2023-01-12,ST03,Sunset Plaza,West,Electronics,Laptop Stand,1,560.9,502.71,0.0,560.9,502.71,58.19,Debit Card,VIP
TXN2055,2023-02-06,ST01,Maple Street,Northeast,Apparel,Yoga Pants,6,33.72,19.23,0.0,202.32,115.38,86.94,Credit Card,Returning
TXN10599,2023-09-09,ST03,Sunset Plaza,West,Groceries,Honey Jar,2,20.37,17.87,10.0,36.66,35.74,0.92,Credit Card,New
TXN18837,2024-03-19,ST01,Maple Street,Northeast,Electronics,Tablet Case,4,457.99,350.4,0.0,1831.96,1401.6,430.36,Cash,New
TXN19816,2024-04-13,ST03,Sunset Plaza,West,Groceries,Pasta Pack,6,9.55,8.48,10.0,51.6,50.88,0.72,Cash,Returning
TXN27649,2024-10-19,ST03,Sunset Plaza,West,Apparel,Running Shoes,2,70.67,39.55,0.0,141.34,79.1,62.24,Debit Card,Returning
TXN16249,2023-12-30,ST02,Harborview,Northeast,Groceries,Greek Yogurt,2,28.74,26.37,0.0,57.48,52.74,4.74,Debit Card,Returning
TXN14119,2023-11-25,ST06,Riverside,Southeast,Home & Garden,Storage Bin,3,37.65,26.66,0.0,112.95,79.98,32.97,Credit Card,Returning
TXN19142,2024-03-27,ST01,Maple Street,Northeast,Apparel,Baseball Cap,2,41.39,24.01,5.0,78.64,48.02,30.62,Debit Card,Returning
TXN15368,2023-12-15,ST06,Riverside,Southeast,Groceries,Honey Jar,1,14.54,13.17,5.0,13.81,13.17,0.64,Mobile Payment,New
TXN26458,2024-09-16,ST04,Lakeview,Midwest,Home & Garden,Patio Chair,2,47.93,30.72,0.0,95.86,61.44,34.42,Credit Card,Returning
TXN31646,2024-12-29,ST04,Lakeview,Midwest,Beauty,Hair Serum,2,50.56,32.44,0.0,101.12,64.88,36.24,Cash,New
TXN14484,2023-12-02,ST02,Harborview,Northeast,Groceries,Pasta Pack,2,6.72,5.96,0.0,13.44,11.92,1.52,Debit Card,New
TXN3187,2023-03-12,ST01,Maple Street,Northeast,Apparel,Denim Jacket,3,76.6,46.05,0.0,229.8,138.15,91.65,Credit Card,New
TXN25691,2024-08-27,ST03,Sunset Plaza,West,Home & Garden,Indoor Planter,5,80.83,57.43,0.0,404.15,287.15,117.0,Cash,New
TXN21520,2024-05-26,ST05,Magnolia Square,Southeast,Home & Garden,Ceramic Vase,4,74.26,54.55,5.0,282.2,218.2,64.0,Debit Card,New
TXN15604,2023-12-19,ST04,Lakeview,Midwest,Electronics,USB Hub,1,90.01,69.39,10.0,81.01,69.39,11.62,Cash,Returning
TXN3649,2023-03-23,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,3,39.24,19.34,0.0,117.72,58.02,59.7,Credit Card,New
TXN4701,2023-04-20,ST01,Maple Street,Northeast,Beauty,Facial Cleanser,2,60.56,35.16,0.0,121.12,70.32,50.8,Debit Card,Returning
TXN21502,2024-05-26,ST02,Harborview,Northeast,Beauty,Facial Cleanser,4,32.23,17.38,0.0,128.92,69.52,59.4,Mobile Payment,Returning
TXN31352,2024-12-24,ST05,Magnolia Square,Southeast,Apparel,Casual Sneakers,7,42.41,26.51,0.0,296.87,185.57,111.3,Debit Card,New
TXN14981,2023-12-10,ST02,Harborview,Northeast,Groceries,Trail Mix,1,33.13,28.47,10.0,29.82,28.47,1.35,Debit Card,Returning
TXN3709,2023-03-25,ST02,Harborview,Northeast,Electronics,Laptop Stand,1,548.08,470.82,0.0,548.08,470.82,77.26,Mobile Payment,Returning
TXN20545,2024-05-01,ST05,Magnolia Square,Southeast,Beauty,Shampoo Bottle,2,25.87,14.59,0.0,51.74,29.18,22.56,Mobile Payment,Returning
TXN27522,2024-10-15,ST05,Magnolia Square,Southeast,Beauty,Lip Balm Set,4,43.74,25.12,0.0,174.96,100.48,74.48,Mobile Payment,Returning
TXN29893,2024-12-01,ST01,Maple Street,Northeast,Apparel,Denim Jacket,3,45.26,27.93,10.0,122.19,83.79,38.4,Credit Card,VIP
TXN16820,2024-01-15,ST05,Magnolia Square,Southeast,Electronics,Gaming Mouse,1,203.91,157.66,0.0,203.91,157.66,46.25,Credit Card,Returning
TXN29584,2024-11-26,ST01,Maple Street,Northeast,Home & Garden,Wall Clock,3,20.28,14.74,0.0,60.84,44.22,16.62,Credit Card,New
TXN21480,2024-05-25,ST06,Riverside,Southeast,Apparel,Baseball Cap,2,93.53,47.26,5.0,177.7,94.52,83.18,Credit Card,Returning
TXN9457,2023-08-10,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,2,43.66,24.21,0.0,87.32,48.42,38.9,Debit Card,Returning
TXN6864,2023-06-13,ST02,Harborview,Northeast,Apparel,Running Shoes,2,35.69,16.65,5.0,67.82,33.3,34.52,Cash,Returning
TXN12010,2023-10-18,ST01,Maple Street,Northeast,Electronics,Smart Watch,1,536.78,419.74,15.0,456.26,419.74,36.52,Credit Card,Returning
TXN7467,2023-06-26,ST02,Harborview,Northeast,Groceries,Olive Oil,3,14.02,11.85,0.0,42.06,35.55,6.51,Credit Card,Returning
TXN7443,2023-06-25,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,2,102.09,55.48,0.0,204.18,110.96,93.22,Debit Card,Returning
TXN26070,2024-09-06,ST03,Sunset Plaza,West,Groceries,Trail Mix,3,32.86,28.87,10.0,88.71,86.61,2.1,Mobile Payment,New
TXN29658,2024-11-27,ST02,Harborview,Northeast,Home & Garden,Patio Chair,3,153.16,112.85,0.0,459.48,338.55,120.93,cash,Returning
TXN24074,2024-07-21,ST01,Maple Street,Northeast,Apparel,Baseball Cap,2,54.99,31.68,0.0,109.98,63.36,46.62,Credit Card,Returning
TXN24282,2024-07-25,ST03,Sunset Plaza,West,Beauty,Hair Serum,4,56.55,33.57,0.0,226.2,134.28,91.92,Debit Card,New
TXN12559,2023-11-01,ST04,Lakeview,Midwest,Electronics,Laptop Stand,1,629.42,557.28,0.0,629.42,557.28,72.14,Credit Card,New
TXN14120,2023-11-25,ST06,Riverside,Southeast,Groceries,Sparkling Water,3,14.62,12.94,10.0,39.48,38.82,0.66,Mobile Payment,Returning
TXN31160,2024-12-21,ST06,Riverside,Southeast,Groceries,Granola Bars,1,23.3,19.96,0.0,23.3,19.96,3.34,Credit Card,Returning
TXN25982,2024-09-03,ST06,Riverside,Southeast,Groceries,Sparkling Water,3,21.05,17.56,0.0,63.15,52.68,10.47,Debit Card,New
TXN7671,2023-07-01,ST01,Maple Street,Northeast,Beauty,Facial Cleanser,2,27.64,18.68,0.0,55.28,37.36,17.92,Credit Card,Returning
TXN14371,2023-11-30,ST03,Sunset Plaza,West,Apparel,Denim Jacket,1,55.32,28.7,0.0,55.32,28.7,26.62,Debit Card,Returning
TXN18692,2024-03-15,ST01,Maple Street,Northeast,Apparel,Winter Coat,6,44.76,29.08,0.0,268.56,174.48,94.08,Debit Card,Returning
TXN26174,2024-09-08,ST03,Sunset Plaza,West,Beauty,Body Lotion,5,74.11,46.61,0.0,370.55,233.05,137.5,Debit Card,New
TXN18795,2024-03-17,ST06,Riverside,Southeast,Electronics,USB Hub,3,631.34,510.16,10.0,1704.63,1530.48,174.15,Debit Card,VIP
TXN20010,2024-04-18,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,2,502.98,412.33,0.0,1005.96,824.66,181.3,Cash,Returning
TXN2275,2023-02-13,ST02,Harborview,Northeast,Beauty,Lip Balm Set,1,49.01,34.22,0.0,49.01,34.22,14.79,Credit Card,Returning
TXN21671,2024-05-30,ST06,Riverside,Southeast,Groceries,Granola Bars,2,13.12,11.25,0.0,26.24,22.5,3.74,Credit Card,Returning
TXN8851,2023-07-26,ST05,Magnolia Square,Southeast,Electronics,Smart Watch,3,151.21,134.29,0.0,453.63,402.87,50.76,Debit Card,Returning
TXN30799,2024-12-16,ST01,Maple Street,Northeast,Groceries,Olive Oil,5,7.37,6.2,0.0,36.85,31.0,5.85,Debit Card,New
TXN7918,2023-07-06,ST03,Sunset Plaza,West,Electronics,Smart Watch,1,550.64,473.85,0.0,550.64,473.85,76.79,Credit Card,New
TXN26689,2024-09-22,ST06,Riverside,Southeast,Groceries,Trail Mix,4,16.4,13.5,0.0,65.6,54.0,11.6,Credit Card,Returning
TXN5337,2023-05-05,ST04,Lakeview,Midwest,Electronics,Bluetooth Speaker,1,471.98,424.5,0.0,471.98,424.5,47.48,Credit Card,Returning
TXN30291,2024-12-07,ST04,Lakeview,Midwest,Apparel,Yoga Pants,2,77.48,50.25,0.0,154.96,100.5,54.46,Credit Card,New
TXN20176,2024-04-22,ST06,Riverside,Southeast,Groceries,Honey Jar,5,10.25,8.83,0.0,51.25,44.15,7.1,Credit Card,New
TXN8956,2023-07-29,ST01,Maple Street,Northeast,Groceries,Organic Coffee,1,7.59,6.73,0.0,7.59,6.73,0.86,Debit Card,Returning
TXN19202,2024-03-28,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,4,31.26,20.31,0.0,125.04,81.24,43.8,Debit Card,Returning
TXN21000,2024-05-12,ST04,Lakeview,Midwest,Apparel,Running Shoes,4,21.55,10.54,0.0,86.2,42.16,44.04,Debit Card,Returning
TXN29885,2024-11-30,ST06,Riverside,Southeast,Electronics,Wireless Earbuds,2,451.05,347.57,0.0,902.1,695.14,206.96,Cash,New
TXN23021,2024-06-28,ST03,Sunset Plaza,West,Apparel,Running Shoes,1,23.58,15.17,0.0,23.58,15.17,8.41,Credit Card,Returning
TXN4619,2023-04-17,ST06,Riverside,Southeast,Beauty,Perfume Spray,2,47.21,28.94,20.0,75.54,57.88,17.66,Credit Card,VIP
TXN13997,2023-11-24,ST01,Maple Street,Northeast,Beauty,Sunscreen SPF50,2,78.57,45.78,0.0,157.14,91.56,65.58,Cash,VIP
TXN6701,2023-06-10,ST02,Harborview,Northeast,Apparel,Running Shoes,3,11.74,6.75,0.0,35.22,20.25,14.97,Cash,VIP
TXN3184,2023-03-12,ST01,Maple Street,Northeast,Electronics,USB Hub,4,205.4,171.35,0.0,821.6,685.4,136.2,Credit Card,Returning
TXN28572,2024-11-08,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,6,110.7,63.42,0.0,664.2,380.52,283.68,Cash,Returning
TXN3586,2023-03-21,ST06,Riverside,Southeast,Apparel,Yoga Pants,3,37.73,17.11,0.0,113.19,51.33,61.86,Credit Card,Returning
TXN18830,2024-03-18,ST06,Riverside,Southeast,Home & Garden,Ceramic Vase,2,205.28,126.46,0.0,410.56,252.92,157.64,Credit Card,Returning
TXN5678,2023-05-14,ST04,Lakeview,Midwest,Apparel,Baseball Cap,1,42.17,23.93,0.0,42.17,23.93,18.24,Credit Card,Returning
TXN7775,2023-07-02,ST05,Magnolia Square,Southeast,Apparel,Baseball Cap,2,20.52,12.38,0.0,41.04,24.76,16.28,Credit Card,Returning
TXN3623,2023-03-22,ST06,Riverside,Southeast,Apparel,Yoga Pants,4,72.48,45.3,0.0,289.92,181.2,108.72,Credit Card,VIP
TXN2095,2023-02-07,ST03,Sunset Plaza,West,Electronics,Bluetooth Speaker,1,558.68,494.3,0.0,558.68,494.3,64.38,credit card,Returning
TXN3387,2023-03-17,ST03,Sunset Plaza,West,Apparel,Cotton T-Shirt,3,10.81,6.76,0.0,32.43,20.28,12.15,Credit Card,Returning
TXN1601,2023-01-22,ST04,Lakeview,Midwest,Apparel,Denim Jacket,1,100.61,48.15,0.0,100.61,48.15,52.46,Credit Card,New
TXN28041,2024-10-30,ST01,Maple Street,Northeast,Beauty,Perfume Spray,4,53.12,27.14,0.0,212.48,108.56,103.92,Credit Card,VIP
TXN24032,2024-07-20,ST01,Maple Street,Northeast,Electronics,Smart Watch,1,517.78,431.52,15.0,440.11,431.52,8.59,Mobile Payment,New
TXN8850,2023-07-26,ST05,Magnolia Square,Southeast,Beauty,Facial Cleanser,2,70.12,42.71,0.0,140.24,85.42,54.82,Debit Card,Returning
TXN25837,2024-08-31,ST03,Sunset Plaza,West,Apparel,Denim Jacket,1,39.91,21.69,0.0,39.91,21.69,18.22,Cash,Returning
TXN25198,2024-08-15,ST05,Magnolia Square,Southeast,Home & Garden,Throw Pillow,4,40.08,22.39,0.0,160.32,89.56,70.76,Credit Card,Returning
TXN24623,2024-08-01,ST06,Riverside,Southeast,Home & Garden,LED Lamp,3,227.45,170.53,0.0,682.35,511.59,170.76,Mobile Payment,Returning
TXN22777,2024-06-23,ST01,Maple Street,Northeast,Beauty,Perfume Spray,2,50.94,35.12,0.0,101.88,70.24,31.64,Credit Card,Returning
TXN21757,2024-06-02,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,3,108.16,71.14,15.0,275.82,213.42,62.4,Debit Card,Returning
TXN20508,2024-05-01,ST01,Maple Street,Northeast,Apparel,Cotton T-Shirt,2,83.78,43.67,0.0,167.56,87.34,80.22,Debit Card,Returning
TXN14183,2023-11-26,ST05,Magnolia Square,Southeast,Groceries,Greek Yogurt,1,8.78,7.44,0.0,8.78,7.44,1.34,Credit Card,Returning
TXN13411,2023-11-14,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,4,68.32,37.45,0.0,273.28,149.8,123.48,Credit Card,Returning
TXN18031,2024-02-25,ST06,Riverside,Southeast,Electronics,Phone Charger,1,399.9,359.18,0.0,399.9,359.18,40.72,Credit Card,Returning
TXN26750,2024-09-24,ST04,Lakeview,Midwest,Beauty,Shampoo Bottle,3,13.54,8.82,0.0,40.62,26.46,14.16,Cash,Returning
TXN1829,2023-01-30,ST01,Maple Street,Northeast,Electronics,Tablet Case,2,735.31,607.82,0.0,1470.62,1215.64,254.98,Debit Card,New
TXN14358,2023-11-30,ST02,Harborview,Northeast,Electronics,Wireless Earbuds,4,213.77,167.69,0.0,855.08,670.76,184.32,Debit Card,Returning
TXN20801,2024-05-08,ST02,Harborview,Northeast,Apparel,Winter Coat,3,65.99,36.41,20.0,158.37,109.23,49.14,Cash,New
TXN26125,2024-09-07,ST03,Sunset Plaza,West,Beauty,Facial Cleanser,4,54.43,35.9,10.0,195.96,143.6,52.36,Credit Card,Returning
TXN26697,2024-09-23,ST01,Maple Street,Northeast,Electronics,Bluetooth Speaker,2,535.45,419.8,0.0,1070.9,839.6,231.3,Cash,New
TXN6044,2023-05-24,ST02,Harborview,Northeast,Beauty,Lip Balm Set,1,7.03,4.81,0.0,7.03,4.81,2.22,Credit Card,VIP
TXN21167,2024-05-17,ST02,Harborview,Northeast,Apparel,Yoga Pants,6,68.57,43.69,0.0,411.42,262.14,149.28,Cash,New
TXN28583,2024-11-08,ST06,Riverside,Southeast,Home & Garden,Garden Hose,3,197.46,137.95,0.0,592.38,413.85,178.53,Credit Card,Returning
TXN8702,2023-07-23,ST02,Harborview,Northeast,Apparel,Baseball Cap,3,101.52,57.7,0.0,304.56,173.1,131.46,Debit Card,Returning
TXN10901,2023-09-17,ST02,Harborview,Northeast,Apparel,Casual Sneakers,2,49.25,22.44,10.0,88.64,44.88,43.76,debit card,New
TXN6751,2023-06-11,ST02,Harborview,Northeast,Home & Garden,Wall Clock,2,205.73,131.34,0.0,411.46,262.68,148.78,Mobile Payment,Returning
TXN24784,2024-08-05,ST04,Lakeview,Midwest,Beauty,Body Lotion,6,16.78,8.98,0.0,100.68,53.88,46.8,Debit Card,Returning
TXN24652,2024-08-02,ST04,Lakeview,Midwest,Home & Garden,Garden Hose,1,103.58,73.75,0.0,103.58,73.75,29.83,Credit Card,Returning
TXN31065,2024-12-20,ST02,Harborview,Northeast,Groceries,Granola Bars,3,27.55,25.16,0.0,82.65,75.48,7.17,Cash,Returning
TXN12243,2023-10-24,ST06,Riverside,Southeast,Apparel,Yoga Pants,6,108.85,52.43,0.0,653.1,314.58,338.52,Mobile Payment,Returning
TXN17279,2024-01-31,ST06,Riverside,Southeast,Electronics,Tablet Case,1,618.11,488.87,0.0,618.11,488.87,129.24,Credit Card,New
TXN7081,2023-06-18,ST04,Lakeview,Midwest,Home & Garden,Throw Pillow,3,217.12,157.05,0.0,651.36,471.15,180.21,Credit Card,Returning
TXN16934,2024-01-20,ST03,Sunset Plaza,West,Apparel,Cotton T-Shirt,2,97.18,57.7,0.0,194.36,115.4,78.96,Mobile Payment,Returning
TXN21376,2024-05-23,ST03,Sunset Plaza,West,Beauty,Shampoo Bottle,1,41.34,25.24,20.0,33.07,25.24,7.83,Debit Card,New
TXN17440,2024-02-05,ST06,Riverside,Southeast,Beauty,Hair Serum,2,69.94,48.95,0.0,139.88,97.9,41.98,Debit Card,VIP
TXN6710,2023-06-10,ST03,Sunset Plaza,West,Groceries,Honey Jar,2,18.87,16.67,0.0,37.74,33.34,4.4,Mobile Payment,Returning
TXN1308,2023-01-12,ST02,Harborview,Northeast,Groceries,Honey Jar,1,7.04,6.12,15.0,5.98,6.12,-0.14,Credit Card,Returning
TXN5061,2023-04-28,ST06,Riverside,Southeast,Beauty,Perfume Spray,3,59.55,32.05,0.0,178.65,96.15,82.5,Debit Card,Returning
TXN3497,2023-03-19,ST04,Lakeview,Midwest,Beauty,Hair Serum,4,52.25,34.21,0.0,209.0,136.84,72.16,Credit Card,New
TXN29207,2024-11-19,ST06,Riverside,Southeast,Groceries,Sparkling Water,2,39.58,32.74,0.0,79.16,65.48,13.68,Debit Card,New
TXN23249,2024-07-03,ST01,Maple Street,Northeast,Home & Garden,Storage Bin,3,72.92,47.16,0.0,218.76,141.48,77.28,Debit Card,Returning
TXN17963,2024-02-23,ST03,Sunset Plaza,West,Apparel,Running Shoes,2,42.96,24.47,0.0,85.92,48.94,36.98,Credit Card,Returning
TXN8641,2023-07-22,ST01,Maple Street,Northeast,Groceries,Olive Oil,1,31.16,28.43,0.0,31.16,28.43,2.73,Debit Card,New
TXN6299,2023-05-31,ST06,Riverside,Southeast,Home & Garden,Patio Chair,5,114.64,77.91,0.0,573.2,389.55,183.65,Credit Card,Returning
TXN22842,2024-06-24,ST03,Sunset Plaza,West,Groceries,Honey Jar,1,5.74,4.76,10.0,5.17,4.76,0.41,Mobile Payment,New
TXN10157,2023-08-29,ST03,Sunset Plaza,West,Groceries,Granola Bars,1,24.63,21.13,,24.63,21.13,3.5,Credit Card,Returning
TXN23011,2024-06-28,ST02,Harborview,Northeast,Apparel,Baseball Cap,5,107.82,66.19,20.0,431.3,330.95,100.35,Credit Card,Returning
TXN23004,2024-06-28,ST01,Maple Street,Northeast,Groceries,Greek Yogurt,1,34.28,29.25,0.0,34.28,29.25,5.03,Credit Card,New
TXN26046,2024-09-05,ST04,Lakeview,Midwest,Groceries,Trail Mix,1,28.59,24.6,0.0,28.59,24.6,3.99,Credit Card,VIP
TXN20146,2024-04-22,ST01,Maple Street,Northeast,Home & Garden,Storage Bin,4,48.27,32.24,0.0,193.08,128.96,64.12,Credit Card,Returning
TXN10846,2023-09-15,ST05,Magnolia Square,Southeast,Apparel,Baseball Cap,1,24.2,13.61,0.0,24.2,13.61,10.59,Credit Card,Returning
TXN22220,2024-06-11,ST03,Sunset Plaza,West,Electronics,Laptop Stand,3,497.45,419.27,0.0,1492.35,1257.81,234.54,Mobile Payment,Returning
TXN12007,2023-10-18,ST01,Maple Street,Northeast,Apparel,Cotton T-Shirt,4,113.47,67.18,0.0,453.88,268.72,185.16,Mobile Payment,Returning
TXN2696,2023-02-28,ST02,Harborview,Northeast,Apparel,Denim Jacket,2,93.09,57.93,0.0,186.18,115.86,70.32,Credit Card,New
TXN19634,2024-04-08,ST04,Lakeview,Midwest,Apparel,Winter Coat,2,58.1,29.78,0.0,116.2,59.56,56.64,Credit Card,Returning
TXN11982,2023-10-17,ST01,Maple Street,Northeast,Electronics,Gaming Mouse,1,258.84,199.92,0.0,258.84,199.92,58.92,Credit Card,Returning
TXN28842,2024-11-12,ST05,Magnolia Square,Southeast,Apparel,Casual Sneakers,2,111.12,70.65,0.0,222.24,141.3,80.94,Debit Card,Returning
